base_year,base_month,city,emd_cd,emd_nm,sex,resid_reg_pop,foreign_pop,total_pop,base_year_month
2018,12,서귀포시,50130570,동홍동,남성+여성,22885,1278,24163,2018년 12월
2019,1,서귀포시,50130570,동홍동,남성+여성,22884,1286,24170,2019년 1월
2019,2,서귀포시,50130570,동홍동,남성+여성,22876,1289,24165,2019년 2월
2019,3,서귀포시,50130570,동홍동,남성+여성,22842,1296,24138,2019년 3월
2019,4,서귀포시,50130570,동홍동,남성+여성,22827,1294,24121,2019년 4월
2019,5,서귀포시,50130570,동홍동,남성+여성,22865,1286,24151,2019년 5월
2019,6,서귀포시,50130570,동홍동,남성+여성,22892,1293,24185,2019년 6월
2019,7,서귀포시,50130570,동홍동,남성+여성,22884,1275,24159,2019년 7월
2019,8,서귀포시,50130570,동홍동,남성+여성,22948,1279,24227,2019년 8월
2019,9,서귀포시,50130570,동홍동,남성+여성,23023,1278,24301,2019년 9월
2019,10,서귀포시,50130570,동홍동,남성+여성,23061,1273,24334,2019년 10월
2019,11,서귀포시,50130570,동홍동,남성+여성,23104,1276,24380,2019년 11월
2019,12,서귀포시,50130570,동홍동,남성+여성,23118,1271,24389,2019년 12월
2020,1,서귀포시,50130570,동홍동,남성+여성,23137,1271,24408,2020년 1월
2020,2,서귀포시,50130570,동홍동,남성+여성,23136,1270,24406,2020년 2월
2020,3,서귀포시,50130570,동홍동,남성+여성,23187,1245,24432,2020년 3월
2020,4,서귀포시,50130570,동홍동,남성+여성,23179,1239,24418,2020년 4월
2020,5,서귀포시,50130570,동홍동,남성+여성,23185,1215,24400,2020년 5월
2020,6,서귀포시,50130570,동홍동,남성+여성,23166,1202,24368,2020년 6월
2020,7,서귀포시,50130570,동홍동,남성+여성,23215,1174,24389,2020년 7월
2020,8,서귀포시,50130570,동홍동,남성+여성,23202,1150,24352,2020년 8월
2020,9,서귀포시,50130570,동홍동,남성+여성,23258,1107,24365,2020년 9월
2020,10,서귀포시,50130570,동홍동,남성+여성,23233,1047,24280,2020년 10월
2020,11,서귀포시,50130570,동홍동,남성+여성,23237,1000,24237,2020년 11월
2020,12,서귀포시,50130570,동홍동,남성+여성,23233,989,24222,2020년 12월
2021,1,서귀포시,50130570,동홍동,남성+여성,23187,979,24166,2021년 1월
2021,2,서귀포시,50130570,동홍동,남성+여성,23219,951,24170,2021년 2월
2021,3,서귀포시,50130570,동홍동,남성+여성,23203,942,24145,2021년 3월
2021,4,서귀포시,50130570,동홍동,남성+여성,23193,911,24104,2021년 4월
2021,5,서귀포시,50130570,동홍동,남성+여성,23204,907,24111,2021년 5월
2021,6,서귀포시,50130570,동홍동,남성+여성,23205,892,24097,2021년 6월
2018,1,제주시,50110620,봉개동,남성+여성,3927,76,4003,2018년 1월
2018,2,제주시,50110620,봉개동,남성+여성,3960,77,4037,2018년 2월
2018,3,제주시,50110620,봉개동,남성+여성,3979,73,4052,2018년 3월
2018,4,제주시,50110620,봉개동,남성+여성,3982,75,4057,2018년 4월
2018,5,제주시,50110620,봉개동,남성+여성,3979,77,4056,2018년 5월
2018,6,제주시,50110620,봉개동,남성+여성,3974,80,4054,2018년 6월
2018,7,제주시,50110620,봉개동,남성+여성,4003,83,4086,2018년 7월
2018,8,제주시,50110620,봉개동,남성+여성,4016,85,4101,2018년 8월
2018,9,제주시,50110620,봉개동,남성+여성,4041,86,4127,2018년 9월
2018,10,제주시,50110620,봉개동,남성+여성,4060,86,4146,2018년 10월
2018,11,제주시,50110620,봉개동,남성+여성,4278,87,4365,2018년 11월
2018,12,제주시,50110620,봉개동,남성+여성,4842,94,4936,2018년 12월
2019,1,제주시,50110620,봉개동,남성+여성,4997,96,5093,2019년 1월
2019,2,제주시,50110620,봉개동,남성+여성,5094,97,5191,2019년 2월
2019,3,제주시,50110620,봉개동,남성+여성,5159,98,5257,2019년 3월
2019,4,제주시,50110620,봉개동,남성+여성,5181,102,5283,2019년 4월
2019,5,제주시,50110620,봉개동,남성+여성,5204,102,5306,2019년 5월
2019,6,제주시,50110620,봉개동,남성+여성,5225,97,5322,2019년 6월
2019,7,제주시,50110620,봉개동,남성+여성,5209,94,5303,2019년 7월
2019,8,제주시,50110620,봉개동,남성+여성,5216,90,5306,2019년 8월
2019,9,제주시,50110620,봉개동,남성+여성,5236,92,5328,2019년 9월
2019,10,제주시,50110620,봉개동,남성+여성,5230,95,5325,2019년 10월
2019,11,제주시,50110620,봉개동,남성+여성,5255,92,5347,2019년 11월
2019,12,제주시,50110620,봉개동,남성+여성,5270,93,5363,2019년 12월
2020,1,제주시,50110620,봉개동,남성+여성,5272,94,5366,2020년 1월
2020,2,제주시,50110620,봉개동,남성+여성,5265,96,5361,2020년 2월
2020,3,제주시,50110620,봉개동,남성+여성,5258,95,5353,2020년 3월
2020,4,제주시,50110620,봉개동,남성+여성,5272,92,5364,2020년 4월
2020,5,제주시,50110620,봉개동,남성+여성,5248,89,5337,2020년 5월
2020,6,제주시,50110620,봉개동,남성+여성,5264,90,5354,2020년 6월
2020,7,제주시,50110620,봉개동,남성+여성,5278,86,5364,2020년 7월
2020,8,제주시,50110620,봉개동,남성+여성,5274,87,5361,2020년 8월
2020,9,제주시,50110620,봉개동,남성+여성,5241,87,5328,2020년 9월
2020,10,제주시,50110620,봉개동,남성+여성,5245,85,5330,2020년 10월
2020,11,제주시,50110620,봉개동,남성+여성,5239,81,5320,2020년 11월
2020,12,제주시,50110620,봉개동,남성+여성,5285,87,5372,2020년 12월
2021,1,제주시,50110620,봉개동,남성+여성,5287,85,5372,2021년 1월
2021,2,제주시,50110620,봉개동,남성+여성,5307,82,5389,2021년 2월
2021,3,제주시,50110620,봉개동,남성+여성,5281,81,5362,2021년 3월
2021,4,제주시,50110620,봉개동,남성+여성,5271,82,5353,2021년 4월
2021,5,제주시,50110620,봉개동,남성+여성,5255,82,5337,2021년 5월
2021,6,제주시,50110620,봉개동,남성+여성,5246,81,5327,2021년 6월
2018,1,제주시,50110550,삼도1동,남성+여성,14405,141,14546,2018년 1월
2018,2,제주시,50110550,삼도1동,남성+여성,14410,147,14557,2018년 2월
2018,3,제주시,50110550,삼도1동,남성+여성,14380,154,14534,2018년 3월
2018,4,제주시,50110550,삼도1동,남성+여성,14342,171,14513,2018년 4월
2018,5,제주시,50110550,삼도1동,남성+여성,14307,435,14742,2018년 5월
2018,6,제주시,50110550,삼도1동,남성+여성,14279,287,14566,2018년 6월
2018,7,제주시,50110550,삼도1동,남성+여성,14281,236,14517,2018년 7월
2018,8,제주시,50110550,삼도1동,남성+여성,14279,222,14501,2018년 8월
2018,9,제주시,50110550,삼도1동,남성+여성,14299,211,14510,2018년 9월
2018,10,제주시,50110550,삼도1동,남성+여성,14277,191,14468,2018년 10월
2018,11,제주시,50110550,삼도1동,남성+여성,14260,160,14420,2018년 11월
2018,12,제주시,50110550,삼도1동,남성+여성,14190,155,14345,2018년 12월
2019,1,제주시,50110550,삼도1동,남성+여성,14119,155,14274,2019년 1월
2019,2,제주시,50110550,삼도1동,남성+여성,14036,154,14190,2019년 2월
2019,3,제주시,50110550,삼도1동,남성+여성,14018,155,14173,2019년 3월
2019,4,제주시,50110550,삼도1동,남성+여성,14009,151,14160,2019년 4월
2019,5,제주시,50110550,삼도1동,남성+여성,13981,146,14127,2019년 5월
2019,6,제주시,50110550,삼도1동,남성+여성,13947,149,14096,2019년 6월
2019,7,제주시,50110550,삼도1동,남성+여성,13982,148,14130,2019년 7월
2019,8,제주시,50110550,삼도1동,남성+여성,13951,149,14100,2019년 8월
2019,9,제주시,50110550,삼도1동,남성+여성,13924,152,14076,2019년 9월
2019,10,제주시,50110550,삼도1동,남성+여성,13886,156,14042,2019년 10월
2019,11,제주시,50110550,삼도1동,남성+여성,13867,154,14021,2019년 11월
2019,12,제주시,50110550,삼도1동,남성+여성,13854,151,14005,2019년 12월
2020,1,제주시,50110550,삼도1동,남성+여성,13771,149,13920,2020년 1월
2020,2,제주시,50110550,삼도1동,남성+여성,13743,149,13892,2020년 2월
2020,3,제주시,50110550,삼도1동,남성+여성,13711,147,13858,2020년 3월
2020,4,제주시,50110550,삼도1동,남성+여성,13697,154,13851,2020년 4월
2020,5,제주시,50110550,삼도1동,남성+여성,13671,155,13826,2020년 5월
2020,6,제주시,50110550,삼도1동,남성+여성,13692,150,13842,2020년 6월
2020,7,제주시,50110550,삼도1동,남성+여성,13671,148,13819,2020년 7월
2020,8,제주시,50110550,삼도1동,남성+여성,13655,142,13797,2020년 8월
2020,9,제주시,50110550,삼도1동,남성+여성,13616,140,13756,2020년 9월
2020,10,제주시,50110550,삼도1동,남성+여성,13589,135,13724,2020년 10월
2020,11,제주시,50110550,삼도1동,남성+여성,13596,132,13728,2020년 11월
2020,12,제주시,50110550,삼도1동,남성+여성,13586,133,13719,2020년 12월
2021,1,제주시,50110550,삼도1동,남성+여성,13579,136,13715,2021년 1월
2021,2,제주시,50110550,삼도1동,남성+여성,13569,137,13706,2021년 2월
2021,3,제주시,50110550,삼도1동,남성+여성,13523,135,13658,2021년 3월
2021,4,제주시,50110550,삼도1동,남성+여성,13503,134,13637,2021년 4월
2021,5,제주시,50110550,삼도1동,남성+여성,13525,138,13663,2021년 5월
2021,6,제주시,50110550,삼도1동,남성+여성,13513,138,13651,2021년 6월
2018,1,제주시,50110560,삼도2동,남성+여성,8688,222,8910,2018년 1월
2018,2,제주시,50110560,삼도2동,남성+여성,8696,225,8921,2018년 2월
2018,3,제주시,50110560,삼도2동,남성+여성,8675,216,8891,2018년 3월
2018,4,제주시,50110560,삼도2동,남성+여성,8656,228,8884,2018년 4월
2018,5,제주시,50110560,삼도2동,남성+여성,8617,254,8871,2018년 5월
2018,6,제주시,50110560,삼도2동,남성+여성,8601,266,8867,2018년 6월
2018,7,제주시,50110560,삼도2동,남성+여성,8567,270,8837,2018년 7월
2018,8,제주시,50110560,삼도2동,남성+여성,8510,273,8783,2018년 8월
2018,9,제주시,50110560,삼도2동,남성+여성,8484,262,8746,2018년 9월
2018,10,제주시,50110560,삼도2동,남성+여성,8448,267,8715,2018년 10월
2018,11,제주시,50110560,삼도2동,남성+여성,8407,270,8677,2018년 11월
2018,12,제주시,50110560,삼도2동,남성+여성,8397,265,8662,2018년 12월
2019,1,제주시,50110560,삼도2동,남성+여성,8394,282,8676,2019년 1월
2019,2,제주시,50110560,삼도2동,남성+여성,8345,273,8618,2019년 2월
2019,3,제주시,50110560,삼도2동,남성+여성,8319,267,8586,2019년 3월
2019,4,제주시,50110560,삼도2동,남성+여성,8264,281,8545,2019년 4월
2019,5,제주시,50110560,삼도2동,남성+여성,8254,275,8529,2019년 5월
2019,6,제주시,50110560,삼도2동,남성+여성,8239,271,8510,2019년 6월
2019,7,제주시,50110560,삼도2동,남성+여성,8228,263,8491,2019년 7월
2019,8,제주시,50110560,삼도2동,남성+여성,8196,266,8462,2019년 8월
2019,9,제주시,50110560,삼도2동,남성+여성,8214,256,8470,2019년 9월
2019,10,제주시,50110560,삼도2동,남성+여성,8186,255,8441,2019년 10월
2019,11,제주시,50110560,삼도2동,남성+여성,8182,267,8449,2019년 11월
2019,12,제주시,50110560,삼도2동,남성+여성,8174,259,8433,2019년 12월
2020,1,제주시,50110560,삼도2동,남성+여성,8141,261,8402,2020년 1월
2020,2,제주시,50110560,삼도2동,남성+여성,8116,267,8383,2020년 2월
2020,3,제주시,50110560,삼도2동,남성+여성,8075,271,8346,2020년 3월
2020,4,제주시,50110560,삼도2동,남성+여성,8109,268,8377,2020년 4월
2020,5,제주시,50110560,삼도2동,남성+여성,8100,262,8362,2020년 5월
2020,6,제주시,50110560,삼도2동,남성+여성,8067,260,8327,2020년 6월
2020,7,제주시,50110560,삼도2동,남성+여성,8074,261,8335,2020년 7월
2020,8,제주시,50110560,삼도2동,남성+여성,8068,259,8327,2020년 8월
2020,9,제주시,50110560,삼도2동,남성+여성,8078,267,8345,2020년 9월
2020,10,제주시,50110560,삼도2동,남성+여성,8077,261,8338,2020년 10월
2020,11,제주시,50110560,삼도2동,남성+여성,8052,256,8308,2020년 11월
2020,12,제주시,50110560,삼도2동,남성+여성,8005,270,8275,2020년 12월
2021,1,제주시,50110560,삼도2동,남성+여성,7949,264,8213,2021년 1월
2021,2,제주시,50110560,삼도2동,남성+여성,7947,259,8206,2021년 2월
2021,3,제주시,50110560,삼도2동,남성+여성,7941,260,8201,2021년 3월
2021,4,제주시,50110560,삼도2동,남성+여성,7923,248,8171,2021년 4월
2021,5,제주시,50110560,삼도2동,남성+여성,7943,251,8194,2021년 5월
2021,6,제주시,50110560,삼도2동,남성+여성,7939,250,8189,2021년 6월
2018,1,제주시,50110610,삼양동,남성+여성,23835,245,24080,2018년 1월
2018,2,제주시,50110610,삼양동,남성+여성,24065,248,24313,2018년 2월
2018,3,제주시,50110610,삼양동,남성+여성,24107,248,24355,2018년 3월
2018,4,제주시,50110610,삼양동,남성+여성,24143,249,24392,2018년 4월
2018,5,제주시,50110610,삼양동,남성+여성,24208,247,24455,2018년 5월
2018,6,제주시,50110610,삼양동,남성+여성,24306,240,24546,2018년 6월
2018,7,제주시,50110610,삼양동,남성+여성,24464,242,24706,2018년 7월
2018,8,제주시,50110610,삼양동,남성+여성,24561,247,24808,2018년 8월
2018,9,제주시,50110610,삼양동,남성+여성,24622,248,24870,2018년 9월
2018,10,제주시,50110610,삼양동,남성+여성,24773,257,25030,2018년 10월
2018,11,제주시,50110610,삼양동,남성+여성,24903,254,25157,2018년 11월
2018,12,제주시,50110610,삼양동,남성+여성,24897,256,25153,2018년 12월
2019,1,제주시,50110610,삼양동,남성+여성,25027,255,25282,2019년 1월
2019,2,제주시,50110610,삼양동,남성+여성,25043,252,25295,2019년 2월
2019,3,제주시,50110610,삼양동,남성+여성,25108,254,25362,2019년 3월
2019,4,제주시,50110610,삼양동,남성+여성,25160,255,25415,2019년 4월
2019,5,제주시,50110610,삼양동,남성+여성,25210,249,25459,2019년 5월
2019,6,제주시,50110610,삼양동,남성+여성,25332,248,25580,2019년 6월
2019,7,제주시,50110610,삼양동,남성+여성,25398,248,25646,2019년 7월
2019,8,제주시,50110610,삼양동,남성+여성,25447,256,25703,2019년 8월
2019,9,제주시,50110610,삼양동,남성+여성,25461,259,25720,2019년 9월
2019,10,제주시,50110610,삼양동,남성+여성,25544,257,25801,2019년 10월
2019,11,제주시,50110610,삼양동,남성+여성,25611,262,25873,2019년 11월
2019,12,제주시,50110610,삼양동,남성+여성,25702,263,25965,2019년 12월
2020,1,제주시,50110610,삼양동,남성+여성,25712,260,25972,2020년 1월
2020,2,제주시,50110610,삼양동,남성+여성,25729,260,25989,2020년 2월
2020,3,제주시,50110610,삼양동,남성+여성,25756,257,26013,2020년 3월
2020,4,제주시,50110610,삼양동,남성+여성,25726,254,25980,2020년 4월
2020,5,제주시,50110610,삼양동,남성+여성,25743,250,25993,2020년 5월
2020,6,제주시,50110610,삼양동,남성+여성,25724,252,25976,2020년 6월
2020,7,제주시,50110610,삼양동,남성+여성,25745,247,25992,2020년 7월
2020,8,제주시,50110610,삼양동,남성+여성,25794,245,26039,2020년 8월
2020,9,제주시,50110610,삼양동,남성+여성,25779,243,26022,2020년 9월
2020,10,제주시,50110610,삼양동,남성+여성,25777,243,26020,2020년 10월
2020,11,제주시,50110610,삼양동,남성+여성,25765,237,26002,2020년 11월
2020,12,제주시,50110610,삼양동,남성+여성,25837,242,26079,2020년 12월
2021,1,제주시,50110610,삼양동,남성+여성,25844,235,26079,2021년 1월
2021,2,제주시,50110610,삼양동,남성+여성,25852,232,26084,2021년 2월
2021,3,제주시,50110610,삼양동,남성+여성,25770,224,25994,2021년 3월
2021,4,제주시,50110610,삼양동,남성+여성,25767,226,25993,2021년 4월
2021,5,제주시,50110610,삼양동,남성+여성,25803,225,26028,2021년 5월
2021,6,제주시,50110610,삼양동,남성+여성,25797,224,26021,2021년 6월
2018,1,서귀포시,50130580,서홍동,남성+여성,10637,127,10764,2018년 1월
2018,2,서귀포시,50130580,서홍동,남성+여성,10666,123,10789,2018년 2월
2018,3,서귀포시,50130580,서홍동,남성+여성,10668,126,10794,2018년 3월
2018,4,서귀포시,50130580,서홍동,남성+여성,10644,123,10767,2018년 4월
2018,5,서귀포시,50130580,서홍동,남성+여성,10647,122,10769,2018년 5월
2018,6,서귀포시,50130580,서홍동,남성+여성,10641,125,10766,2018년 6월
2018,7,서귀포시,50130580,서홍동,남성+여성,10635,124,10759,2018년 7월
2018,8,서귀포시,50130580,서홍동,남성+여성,10622,122,10744,2018년 8월
2018,9,서귀포시,50130580,서홍동,남성+여성,10628,127,10755,2018년 9월
2018,10,서귀포시,50130580,서홍동,남성+여성,10625,126,10751,2018년 10월
2018,11,서귀포시,50130580,서홍동,남성+여성,10593,128,10721,2018년 11월
2018,12,서귀포시,50130580,서홍동,남성+여성,10570,127,10697,2018년 12월
2019,1,서귀포시,50130580,서홍동,남성+여성,10523,124,10647,2019년 1월
2019,2,서귀포시,50130580,서홍동,남성+여성,10500,116,10616,2019년 2월
2019,3,서귀포시,50130580,서홍동,남성+여성,10474,114,10588,2019년 3월
2019,4,서귀포시,50130580,서홍동,남성+여성,10471,119,10590,2019년 4월
2019,5,서귀포시,50130580,서홍동,남성+여성,10478,127,10605,2019년 5월
2019,6,서귀포시,50130580,서홍동,남성+여성,10500,124,10624,2019년 6월
2019,7,서귀포시,50130580,서홍동,남성+여성,10505,121,10626,2019년 7월
2019,8,서귀포시,50130580,서홍동,남성+여성,10489,118,10607,2019년 8월
2019,9,서귀포시,50130580,서홍동,남성+여성,10451,121,10572,2019년 9월
2019,10,서귀포시,50130580,서홍동,남성+여성,10421,125,10546,2019년 10월
2019,11,서귀포시,50130580,서홍동,남성+여성,10436,126,10562,2019년 11월
2019,12,서귀포시,50130580,서홍동,남성+여성,10433,126,10559,2019년 12월
2020,1,서귀포시,50130580,서홍동,남성+여성,10479,127,10606,2020년 1월
2020,2,서귀포시,50130580,서홍동,남성+여성,10470,120,10590,2020년 2월
2020,3,서귀포시,50130580,서홍동,남성+여성,10451,119,10570,2020년 3월
2020,4,서귀포시,50130580,서홍동,남성+여성,10424,115,10539,2020년 4월
2020,5,서귀포시,50130580,서홍동,남성+여성,10438,117,10555,2020년 5월
2020,6,서귀포시,50130580,서홍동,남성+여성,10416,119,10535,2020년 6월
2020,7,서귀포시,50130580,서홍동,남성+여성,10413,119,10532,2020년 7월
2020,8,서귀포시,50130580,서홍동,남성+여성,10439,116,10555,2020년 8월
2020,9,서귀포시,50130580,서홍동,남성+여성,10439,117,10556,2020년 9월
2020,10,서귀포시,50130580,서홍동,남성+여성,10553,122,10675,2020년 10월
2020,11,서귀포시,50130580,서홍동,남성+여성,10586,124,10710,2020년 11월
2020,12,서귀포시,50130580,서홍동,남성+여성,10618,128,10746,2020년 12월
2021,1,서귀포시,50130580,서홍동,남성+여성,10743,131,10874,2021년 1월
2021,2,서귀포시,50130580,서홍동,남성+여성,10772,128,10900,2021년 2월
2021,3,서귀포시,50130580,서홍동,남성+여성,10757,121,10878,2021년 3월
2021,4,서귀포시,50130580,서홍동,남성+여성,10810,127,10937,2021년 4월
2021,5,서귀포시,50130580,서홍동,남성+여성,10846,127,10973,2021년 5월
2021,6,서귀포시,50130580,서홍동,남성+여성,10925,129,11054,2021년 6월
2018,1,서귀포시,50130259,성산읍,남성+여성,15338,1575,16913,2018년 1월
2018,2,서귀포시,50130259,성산읍,남성+여성,15385,1560,16945,2018년 2월
2018,3,서귀포시,50130259,성산읍,남성+여성,15412,1539,16951,2018년 3월
2018,4,서귀포시,50130259,성산읍,남성+여성,15446,1548,16994,2018년 4월
2018,5,서귀포시,50130259,성산읍,남성+여성,15466,1558,17024,2018년 5월
2018,6,서귀포시,50130259,성산읍,남성+여성,15495,1638,17133,2018년 6월
2018,7,서귀포시,50130259,성산읍,남성+여성,15491,1659,17150,2018년 7월
2018,8,서귀포시,50130259,성산읍,남성+여성,15495,1700,17195,2018년 8월
2018,9,서귀포시,50130259,성산읍,남성+여성,15519,1731,17250,2018년 9월
2018,10,서귀포시,50130259,성산읍,남성+여성,15559,1735,17294,2018년 10월
2018,11,서귀포시,50130259,성산읍,남성+여성,15519,1732,17251,2018년 11월
2018,12,서귀포시,50130259,성산읍,남성+여성,15450,1730,17180,2018년 12월
2019,1,서귀포시,50130259,성산읍,남성+여성,15432,1730,17162,2019년 1월
2019,2,서귀포시,50130259,성산읍,남성+여성,15464,1729,17193,2019년 2월
2019,3,서귀포시,50130259,성산읍,남성+여성,15495,1706,17201,2019년 3월
2019,4,서귀포시,50130259,성산읍,남성+여성,15504,1724,17228,2019년 4월
2019,5,서귀포시,50130259,성산읍,남성+여성,15484,1753,17237,2019년 5월
2019,6,서귀포시,50130259,성산읍,남성+여성,15499,1767,17266,2019년 6월
2019,7,서귀포시,50130259,성산읍,남성+여성,15545,1782,17327,2019년 7월
2019,8,서귀포시,50130259,성산읍,남성+여성,15597,1772,17369,2019년 8월
2019,9,서귀포시,50130259,성산읍,남성+여성,15606,1790,17396,2019년 9월
2019,10,서귀포시,50130259,성산읍,남성+여성,15606,1782,17388,2019년 10월
2019,11,서귀포시,50130259,성산읍,남성+여성,15604,1810,17414,2019년 11월
2019,12,서귀포시,50130259,성산읍,남성+여성,15557,1781,17338,2019년 12월
2020,1,서귀포시,50130259,성산읍,남성+여성,15489,1802,17291,2020년 1월
2020,2,서귀포시,50130259,성산읍,남성+여성,15434,1791,17225,2020년 2월
2020,3,서귀포시,50130259,성산읍,남성+여성,15341,1766,17107,2020년 3월
2020,4,서귀포시,50130259,성산읍,남성+여성,15290,1752,17042,2020년 4월
2020,5,서귀포시,50130259,성산읍,남성+여성,15290,1733,17023,2020년 5월
2020,6,서귀포시,50130259,성산읍,남성+여성,15302,1724,17026,2020년 6월
2020,7,서귀포시,50130259,성산읍,남성+여성,15284,1716,17000,2020년 7월
2020,8,서귀포시,50130259,성산읍,남성+여성,15300,1714,17014,2020년 8월
2020,9,서귀포시,50130259,성산읍,남성+여성,15297,1692,16989,2020년 9월
2020,10,서귀포시,50130259,성산읍,남성+여성,15288,1680,16968,2020년 10월
2020,11,서귀포시,50130259,성산읍,남성+여성,15306,1669,16975,2020년 11월
2020,12,서귀포시,50130259,성산읍,남성+여성,15412,1660,17072,2020년 12월
2021,1,서귀포시,50130259,성산읍,남성+여성,15397,1656,17053,2021년 1월
2021,2,서귀포시,50130259,성산읍,남성+여성,15403,1650,17053,2021년 2월
2021,3,서귀포시,50130259,성산읍,남성+여성,15419,1627,17046,2021년 3월
2021,4,서귀포시,50130259,성산읍,남성+여성,15437,1562,16999,2021년 4월
2021,5,서귀포시,50130259,성산읍,남성+여성,15448,1525,16973,2021년 5월
2021,6,서귀포시,50130259,성산읍,남성+여성,15478,1494,16972,2021년 6월
2018,1,서귀포시,50130510,송산동,남성+여성,4455,523,4978,2018년 1월
2018,2,서귀포시,50130510,송산동,남성+여성,4466,529,4995,2018년 2월
2018,3,서귀포시,50130510,송산동,남성+여성,4462,526,4988,2018년 3월
2018,4,서귀포시,50130510,송산동,남성+여성,4453,513,4966,2018년 4월
2018,5,서귀포시,50130510,송산동,남성+여성,4425,524,4949,2018년 5월
2018,6,서귀포시,50130510,송산동,남성+여성,4420,531,4951,2018년 6월
2018,7,서귀포시,50130510,송산동,남성+여성,4409,549,4958,2018년 7월
2018,8,서귀포시,50130510,송산동,남성+여성,4408,565,4973,2018년 8월
2018,9,서귀포시,50130510,송산동,남성+여성,4404,599,5003,2018년 9월
2018,10,서귀포시,50130510,송산동,남성+여성,4412,600,5012,2018년 10월
2018,11,서귀포시,50130510,송산동,남성+여성,4418,608,5026,2018년 11월
2018,12,서귀포시,50130510,송산동,남성+여성,4417,610,5027,2018년 12월
2019,1,서귀포시,50130510,송산동,남성+여성,4383,596,4979,2019년 1월
2019,2,서귀포시,50130510,송산동,남성+여성,4369,597,4966,2019년 2월
2019,3,서귀포시,50130510,송산동,남성+여성,4335,585,4920,2019년 3월
2019,4,서귀포시,50130510,송산동,남성+여성,4334,581,4915,2019년 4월
2019,5,서귀포시,50130510,송산동,남성+여성,4321,575,4896,2019년 5월
2019,6,서귀포시,50130510,송산동,남성+여성,4312,589,4901,2019년 6월
2019,7,서귀포시,50130510,송산동,남성+여성,4287,598,4885,2019년 7월
2019,8,서귀포시,50130510,송산동,남성+여성,4291,606,4897,2019년 8월
2019,9,서귀포시,50130510,송산동,남성+여성,4274,602,4876,2019년 9월
2019,10,서귀포시,50130510,송산동,남성+여성,4269,605,4874,2019년 10월
2019,11,서귀포시,50130510,송산동,남성+여성,4262,606,4868,2019년 11월
2019,12,서귀포시,50130510,송산동,남성+여성,4286,607,4893,2019년 12월
2020,1,서귀포시,50130510,송산동,남성+여성,4265,606,4871,2020년 1월
2020,2,서귀포시,50130510,송산동,남성+여성,4263,605,4868,2020년 2월
2020,3,서귀포시,50130510,송산동,남성+여성,4245,596,4841,2020년 3월
2020,4,서귀포시,50130510,송산동,남성+여성,4223,590,4813,2020년 4월
2020,5,서귀포시,50130510,송산동,남성+여성,4195,583,4778,2020년 5월
2020,6,서귀포시,50130510,송산동,남성+여성,4198,580,4778,2020년 6월
2020,7,서귀포시,50130510,송산동,남성+여성,4169,558,4727,2020년 7월
2020,8,서귀포시,50130510,송산동,남성+여성,4205,519,4724,2020년 8월
2020,9,서귀포시,50130510,송산동,남성+여성,4202,519,4721,2020년 9월
2020,10,서귀포시,50130510,송산동,남성+여성,4174,491,4665,2020년 10월
2020,11,서귀포시,50130510,송산동,남성+여성,4175,483,4658,2020년 11월
2020,12,서귀포시,50130510,송산동,남성+여성,4171,487,4658,2020년 12월
2021,1,서귀포시,50130510,송산동,남성+여성,4145,478,4623,2021년 1월
2021,2,서귀포시,50130510,송산동,남성+여성,4117,466,4583,2021년 2월
2021,3,서귀포시,50130510,송산동,남성+여성,4061,462,4523,2021년 3월
2021,4,서귀포시,50130510,송산동,남성+여성,4061,457,4518,2021년 4월
2021,5,서귀포시,50130510,송산동,남성+여성,4043,462,4505,2021년 5월
2021,6,서귀포시,50130510,송산동,남성+여성,4044,466,4510,2021년 6월
2018,1,제주시,50110630,아라동,남성+여성,30472,995,31467,2018년 1월
2018,2,제주시,50110630,아라동,남성+여성,30993,980,31973,2018년 2월
2018,3,제주시,50110630,아라동,남성+여성,31460,1091,32551,2018년 3월
2018,4,제주시,50110630,아라동,남성+여성,31816,1065,32881,2018년 4월
2018,5,제주시,50110630,아라동,남성+여성,32026,1071,33097,2018년 5월
2018,6,제주시,50110630,아라동,남성+여성,32272,1069,33341,2018년 6월
2018,7,제주시,50110630,아라동,남성+여성,32583,1066,33649,2018년 7월
2018,8,제주시,50110630,아라동,남성+여성,32763,1048,33811,2018년 8월
2018,9,제주시,50110630,아라동,남성+여성,32886,1217,34103,2018년 9월
2018,10,제주시,50110630,아라동,남성+여성,32981,1230,34211,2018년 10월
2018,11,제주시,50110630,아라동,남성+여성,33087,1238,34325,2018년 11월
2018,12,제주시,50110630,아라동,남성+여성,33099,1222,34321,2018년 12월
2019,1,제주시,50110630,아라동,남성+여성,33347,1207,34554,2019년 1월
2019,2,제주시,50110630,아라동,남성+여성,33493,1174,34667,2019년 2월
2019,3,제주시,50110630,아라동,남성+여성,33566,1306,34872,2019년 3월
2019,4,제주시,50110630,아라동,남성+여성,33687,1276,34963,2019년 4월
2019,5,제주시,50110630,아라동,남성+여성,33799,1260,35059,2019년 5월
2019,6,제주시,50110630,아라동,남성+여성,33888,1245,35133,2019년 6월
2019,7,제주시,50110630,아라동,남성+여성,34037,1239,35276,2019년 7월
2019,8,제주시,50110630,아라동,남성+여성,34195,1232,35427,2019년 8월
2019,9,제주시,50110630,아라동,남성+여성,34357,1280,35637,2019년 9월
